,案例1,案例2,sim_w2v,sim_original,sim_vsm,sim_Human
144,\X80钢压力容器_抗拉强度.json,\主蒸汽法兰_压力容器法兰的密封性能.json,0.411,0.397,0.48089047182263056,0.45
145,\X80钢压力容器_抗拉强度.json,\低温分离器_应力分布，弹塑性断裂，应力分析.json,0.468,0.468,0.5694947974514994,0.4724536559755125
146,\X80钢压力容器_抗拉强度.json,\低温液氩储罐_应力分析、应力强度.json,0.392,0.376,0.5280786895875595,0.4724536559755125
147,\X80钢压力容器_抗拉强度.json,\剖分环式快开门压力容器_应力分布.json,0.428,0.422,0.5695214286468868,0.45
148,\X80钢压力容器_抗拉强度.json,\半内嵌式带肋外墙板_抗风承载力要求.json,0.525,0.518,0.5694947974514994,0.45
149,\X80钢压力容器_抗拉强度.json,\卡箍式快开门压力容器_卡箍应力分布，上下法兰应力分布，压力容器应力分布.json,0.496,0.496,0.6123724356957945,0.45
150,\X80钢压力容器_抗拉强度.json,\压力容器_优化设计，数值分析.json,0.432,0.432,0.5695214286468868,0.45
151,\X80钢压力容器_抗拉强度.json,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,0.496,0.496,0.5773502691896257,0.45
152,\X80钢压力容器_抗拉强度.json,\压力容器_强度分析，疲劳寿命计算.json,0.502,0.502,0.5694947974514994,0.4620019839629796
153,\X80钢压力容器_抗拉强度.json,\压力容器_疲劳强度分析.json,0.464,0.455,0.5410017808004594,0.4658771324027147
154,\X80钢压力容器_抗拉强度.json,\压力容器不连续区_不连续区优化设计.json,0.530,0.530,0.6675919504799912,0.5283676056027605
155,\X80钢压力容器_抗拉强度.json,\压力容器及管道_局部应力计算.json,0.439,0.439,0.5530100413375021,0.45
156,\X80钢压力容器_抗拉强度.json,\压力容器开孔接管区_应力分析.json,0.450,0.450,0.5452752542346465,0.45
157,\X80钢压力容器_抗拉强度.json,\压力容器开孔补强_应力强度水平，塑性应变量，应力强度.json,0.535,0.519,0.6567360733292693,0.4658771324027147
158,\X80钢压力容器_抗拉强度.json,\压力容器开孔补强_应力强度，塑性应变分布.json,0.543,0.535,0.646393126567783,0.45
159,\X80钢压力容器_抗拉强度.json,\压力容器快开门法兰_强度评定.json,0.540,0.540,0.6804138174397716,0.5239032967428349
160,\X80钢压力容器_抗拉强度.json,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,0.451,0.439,0.49892218025118684,0.45
161,\X80钢压力容器_抗拉强度.json,\压力容器斜大开孔_应力分析.json,0.439,0.432,0.5610836076867821,0.45
162,\X80钢压力容器_抗拉强度.json,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,0.450,0.450,0.5172935265326568,0.45
163,\X80钢压力容器_抗拉强度.json,\压力容器管口_疲劳分析.json,0.481,0.461,0.6030226891555273,0.4658771324027147
164,\X80钢压力容器_抗拉强度.json,\压力容器管板_应力场分析，计算应力，计算应变.json,0.496,0.496,0.6030226891555273,0.45
165,\X80钢压力容器_抗拉强度.json,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,0.494,0.494,0.5931710140017395,0.47750000000000004
166,\X80钢压力容器_抗拉强度.json,\反应堆压力容器_应力强度因子，热应变，J积分.json,0.467,0.467,0.6123724356957945,0.46944543648263004
167,\X80钢压力容器_抗拉强度.json,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,0.470,0.470,0.5619514869490164,0.45
168,\X80钢压力容器_抗拉强度.json,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,0.461,0.449,0.5610836076867821,0.47750000000000004
169,\X80钢压力容器_抗拉强度.json,\复合材料压力容器_最佳预紧力，疲劳寿命.json,0.473,0.473,0.6180700462007377,0.4836463754187239
170,\X80钢压力容器_抗拉强度.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.428,0.420,0.5452752542346465,0.45
171,\X80钢压力容器_抗拉强度.json,\封头型式对压力容器_数值模拟，应力分布.json,0.473,0.473,0.587605960347241,0.45
172,\X80钢压力容器_抗拉强度.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.460,0.460,0.5773502691896257,0.45
173,\X80钢压力容器_抗拉强度.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.495,0.495,0.6123724356957945,0.4642009389360939
174,\X80钢压力容器_抗拉强度.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.384,0.359,0.5103103630798287,0.45
175,\X80钢压力容器_抗拉强度.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.384,0.359,0.5270462766947299,0.45
176,\X80钢压力容器_抗拉强度.json,\球形压力容器_应力分布.json,0.434,0.430,0.5773502691896257,0.4683333333333333
177,\X80钢压力容器_抗拉强度.json,\球形压力容器_形变分布，应力分布.json,0.486,0.486,0.627093443885227,0.48665459491160634
178,\X80钢压力容器_抗拉强度.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.534,0.534,0.6415002990995842,0.48445563993849206
179,\X80钢压力容器_抗拉强度.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.405,0.381,0.49951243284357016,0.46122682798775627
180,\X80钢压力容器_抗拉强度.json,\管壳式换热器_结构模型优化设计.json,0.450,0.450,0.5610836076867821,0.45
181,\X80钢压力容器_抗拉强度.json,\薄板压力容器盖_压力分析，热应力分析.json,0.395,0.370,0.5360201681382464,0.4642009389360939
182,\X80钢压力容器_抗拉强度.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.496,0.496,0.5619514869490164,0.45
183,\X80钢压力容器_抗拉强度.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.448,0.439,0.5530100413375021,0.45
184,\X80钢压力容器_抗拉强度.json,\颚式破碎机机架_强度分析，刚度分析.json,0.497,0.490,0.6567360733292693,0.4658771324027147
185,\X80钢压力容器_抗拉强度.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.453,0.432,0.5307319598962933,0.47750000000000004
186,\X80钢压力容器_抗拉强度.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.367,0.359,0.4811252243246881,0.45
187,\X80钢压力容器_抗拉强度.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.495,0.495,0.6123724356957945,0.4658771324027147
188,\X80钢压力容器_抗拉强度.json,\齿啮式压力容器Y形橡胶密封圈_硬度计算.json,0.453,0.453,0.5855400437691199,0.4724536559755125
189,\X80钢压力容器_抗拉强度.json,\齿啮式快开压力容器_塑性载荷计算，应力分析.json,0.464,0.442,0.5694947974514994,0.4724536559755125
190,\主蒸汽法兰_压力容器法兰的密封性能.json,\低温分离器_应力分布，弹塑性断裂，应力分析.json,0.408,0.393,0.4107969327704775,0.45
191,\主蒸汽法兰_压力容器法兰的密封性能.json,\低温液氩储罐_应力分析、应力强度.json,0.365,0.359,0.4017536880041851,0.45
192,\主蒸汽法兰_压力容器法兰的密封性能.json,\剖分环式快开门压力容器_应力分布.json,0.401,0.396,0.43498179826162947,0.45
193,\主蒸汽法兰_压力容器法兰的密封性能.json,\半内嵌式带肋外墙板_抗风承载力要求.json,0.409,0.390,0.4107969327704775,0.45
194,\主蒸汽法兰_压力容器法兰的密封性能.json,\卡箍式快开门压力容器_卡箍应力分布，上下法兰应力分布，压力容器应力分布.json,0.411,0.397,0.44172610429938614,0.45
195,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器_优化设计，数值分析.json,0.402,0.391,0.43498179826162947,0.45
196,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器_应力场分析，计算应力，计算应变，最大位移.json,0.417,0.399,0.41646336503628284,0.45
197,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器_强度分析，疲劳寿命计算.json,0.433,0.411,0.4107969327704775,0.45
198,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器_疲劳强度分析.json,0.409,0.393,0.3902439024390244,0.45
199,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器不连续区_不连续区优化设计.json,0.423,0.405,0.45621275880976087,0.45
200,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器及管道_局部应力计算.json,0.403,0.393,0.4223709418787637,0.45
201,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器开孔接管区_应力分析.json,0.410,0.397,0.41646336503628284,0.45
202,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器开孔补强_应力强度水平，塑性应变量，应力强度.json,0.407,0.397,0.4487941707625715,0.45
203,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器开孔补强_应力强度，塑性应变分布.json,0.413,0.391,0.44172610429938614,0.45
204,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器快开门法兰_强度评定.json,0.411,0.397,0.44172610429938614,0.45
205,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器接管结构_应力分布，强度校核，应力强度分布.json,0.416,0.393,0.38106040658363277,0.45
206,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器斜大开孔_应力分析.json,0.406,0.391,0.4285372672044641,0.45
207,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器疲劳分析设计_极限载荷，安定载荷，疲劳寿命，静强度计算，疲劳计算.json,0.423,0.406,0.4197850785760756,0.4581989159174992
208,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器管口_疲劳分析.json,0.408,0.397,0.43498179826162947,0.45
209,\主蒸汽法兰_压力容器法兰的密封性能.json,\压力容器管板_应力场分析，计算应力，计算应变.json,0.417,0.399,0.43498179826162947,0.45
210,\主蒸汽法兰_压力容器法兰的密封性能.json,\双螺杆挤出机闭合筒体_应力分析，应变分析.json,0.432,0.425,0.45602513274432604,0.45611111111111113
211,\主蒸汽法兰_压力容器法兰的密封性能.json,\反应堆压力容器_应力强度因子，热应变，J积分.json,0.411,0.397,0.44172610429938614,0.45
212,\主蒸汽法兰_压力容器法兰的密封性能.json,\反应堆压力容器_应力强度，疲劳分析，应力分布.json,0.444,0.428,0.430690403147419,0.45
213,\主蒸汽法兰_压力容器法兰的密封性能.json,\圆柱滚子轴承_应力分布，热应力，最大接触应力.json,0.389,0.359,0.4017536880041851,0.45
214,\主蒸汽法兰_压力容器法兰的密封性能.json,\复合材料压力容器_最佳预紧力，疲劳寿命.json,0.405,0.394,0.44876912574618644,0.4581989159174992
215,\主蒸汽法兰_压力容器法兰的密封性能.json,\复合盾构刀盘_力学性能，应力，变形分布云图.json,0.404,0.388,0.41646336503628284,0.45
216,\主蒸汽法兰_压力容器法兰的密封性能.json,\封头型式对压力容器_数值模拟，应力分布.json,0.423,0.405,0.4487941707625715,0.45
217,\主蒸汽法兰_压力容器法兰的密封性能.json,\封头开有极孔的CFRP压力容器壳体_应力分布.json,0.408,0.393,0.41646336503628284,0.45
218,\主蒸汽法兰_压力容器法兰的密封性能.json,\快开式压力容器异型密封圈_解决密封问题，提高使用寿命.json,0.423,0.405,0.44172610429938614,0.45
219,\主蒸汽法兰_压力容器法兰的密封性能.json,\无线充电线圈的铁氧体_铁氧体磁片参数对传输线圈的影响.json,0.364,0.359,0.4141182227806745,0.45
220,\主蒸汽法兰_压力容器法兰的密封性能.json,\核压力容器法兰螺栓_最大薄膜应力，最大应力，弯曲应力强度.json,0.365,0.359,0.42769946138415077,0.45
221,\主蒸汽法兰_压力容器法兰的密封性能.json,\球形压力容器_应力分布.json,0.396,0.383,0.41646336503628284,0.45
222,\主蒸汽法兰_压力容器法兰的密封性能.json,\球形压力容器_形变分布，应力分布.json,0.402,0.391,0.4285372672044641,0.45
223,\主蒸汽法兰_压力容器法兰的密封性能.json,\碳纤维缠绕铝内胆压力容器_评估安全可靠性，爆破动力分析.json,0.408,0.393,0.41646336503628284,0.45
224,\主蒸汽法兰_压力容器法兰的密封性能.json,\立式Ⅲ类压力容器法兰接头_分析计算，应力评定.json,0.378,0.362,0.40535567355051205,0.4564818121608767
225,\主蒸汽法兰_压力容器法兰的密封性能.json,\管壳式换热器_结构模型优化设计.json,0.411,0.397,0.4285372672044641,0.45
226,\主蒸汽法兰_压力容器法兰的密封性能.json,\薄板压力容器盖_压力分析，热应力分析.json,0.364,0.359,0.4077954358702776,0.45
227,\主蒸汽法兰_压力容器法兰的密封性能.json,\行星滚柱丝杠_模态分析，螺纹啮合部位的静应力，疲劳破坏，疲劳分析.json,0.409,0.397,0.40535567355051205,0.45
228,\主蒸汽法兰_压力容器法兰的密封性能.json,\钛合金TC4制压力容器筒体_非线性屈曲分析，变形量，临界失稳点.json,0.409,0.393,0.4223709418787637,0.45
229,\主蒸汽法兰_压力容器法兰的密封性能.json,\颚式破碎机机架_强度分析，刚度分析.json,0.405,0.391,0.4487941707625715,0.45
230,\主蒸汽法兰_压力容器法兰的密封性能.json,\风机叶轮_变形，应力分布，最大应力，最小应力.json,0.412,0.401,0.430690403147419,0.4569293486718358
231,\主蒸汽法兰_压力容器法兰的密封性能.json,\高压低温压力容器_减小设计压力，降低筒体直径，合理进行压力与温度的设计工况组合.json,0.365,0.359,0.3904344047215152,0.45
232,\主蒸汽法兰_压力容器法兰的密封性能.json,\高压压力容器筒体与封头连接处_应力分布，第一、第二主应力分析.json,0.423,0.405,0.44172610429938614,0.45
